Order ID,Client Order ID,Instrument,Side,Exec Status,Quantity,Price,Reason
1838,aa1850,Orchid,Sell,New  ,200,948,
1840,aa1852,Orchid,Sell,New  ,200,219,
1841,aa1853,Tulip,Buy ,pfill,100,737,
1746,aa1758,Tulip,Sell,fill ,100,737,
1841,aa1853,Tulip,Buy ,pfill,100,868,
1724,aa1736,Tulip,Sell,fill ,100,868,
1842,aa1854,Lavender,Sell,pfill,100,515,
1829,aa1841,Lavender,Buy ,fill ,100,515,
1842,aa1854,Lavender,Sell,fill ,100,348,
1824,aa1836,Lavender,Buy ,fill ,100,348,
1844,aa1856,Rose,Buy ,fill ,100,544,
1830,aa1842,Rose,Sell,fill ,100,544,
1845,aa1857,Orchid,Buy ,fill ,300,5,
1831,aa1843,Orchid,Sell,fill ,300,5,
1845,aa1857,Orchid,Buy ,pfill,200,219,
1840,aa1852,Orchid,Sell,fill ,200,219,
1850,aa1862,Lotus,Sell,fill ,100,743,
1837,aa1849,Lotus,Buy ,pfill,100,743,
1854,aa1866,Lotus,Buy ,pfill,100,18,
1850,aa1862,Lotus,Sell,fill ,100,18,
1856,aa1868,Tulip,Sell,pfill,100,951,
1841,aa1853,Tulip,Buy ,fill ,100,951,
1857,aa1869,Lavender,Buy ,fill ,100,279,
1842,aa1854,Lavender,Sell,fill ,100,279,
1861,aa1873,Lavender,Buy ,fill ,100,483,
1852,aa1864,Lavender,Sell,pfill,100,483,
1861,aa1873,Lavender,Buy ,fill ,100,602,
1828,aa1840,Lavender,Sell,fill ,100,602,
1861,aa1873,Lavender,Buy ,fill ,100,745,
1778,aa1790,Lavender,Sell,fill ,100,745,
1861,aa1873,Lavender,Buy ,fill ,100,753,
1817,,,Sell,pfill,100,753,
1861,aa1873,Lavender,Buy ,fill ,100,753,
1817,,,Sell,pfill,100,753,
1862,aa1874,Orchid,Buy ,fill ,100,219,
1840,aa1852,Orchid,Sell,pfill,100,219,
1863,aa1875,Rose,Sell,fill ,100,695,
1844,aa1856,Rose,Buy ,fill ,100,695,
1863,aa1875,Rose,Sell,fill ,100,354,
1835,aa1847,Rose,Buy ,pfill,100,354,
1863,aa1875,Rose,Sell,fill ,100,328,
1810,aa1822,Rose,Buy ,fill ,100,328,
1863,aa1875,Rose,Sell,fill ,100,328,
1810,,,Buy ,fill ,100,328,
1864,aa1876,Lavender,Buy ,pfill,100,713,
1855,aa1867,Lavender,Sell,fill ,100,713,
1865,aa1877,Tulip,Buy ,pfill,100,683,
1856,aa1868,Tulip,Sell,fill ,100,683,
1865,aa1877,Tulip,Buy ,fill ,100,868,
1724,aa1736,Tulip,Sell,fill ,100,868,
1866,aa1878,Rose,Buy ,pfill,100,77,
1863,aa1875,Rose,Sell,fill ,100,77,
1868,aa1880,Rose,Sell,pfill,100,969,
1866,aa1878,Rose,Buy ,fill ,100,969,
1868,aa1880,Rose,Sell,fill ,100,328,
1810,aa1822,Rose,Buy ,fill ,100,328,
1870,aa1882,Lotus,Buy ,fill ,100,573,
1734,aa1746,Lotus,Sell,fill ,100,573,
1870,aa1882,Lotus,Buy ,fill ,100,756,
1760,aa1772,Lotus,Sell,pfill,100,756,
1870,aa1882,Lotus,Buy ,fill ,100,761,
1825,aa1837,Lotus,Sell,pfill,100,761,
1870,aa1882,Lotus,Buy ,fill ,100,783,
1629,aa1641,Lotus,Sell,fill ,100,783,
1870,aa1882,Lotus,Buy ,fill ,100,835,
1668,aa1680,Lotus,Sell,pfill,100,835,
1870,aa1882,Lotus,Buy ,fill ,100,860,
1764,aa1776,Lotus,Sell,pfill,100,860,
1871,aa1883,Lavender,Buy ,pfill,100,745,
1778,aa1790,Lavender,Sell,fill ,100,745,
1871,aa1883,Lavender,Buy ,fill ,200,753,
1817,aa1829,Lavender,Sell,pfill,200,753,
1873,aa1885,Rose,Sell,New  ,300,238,
1874,aa1886,Rose,Sell,New  ,300,916,
1875,aa1887,Lavender,Sell,fill ,200,971,
1871,aa1883,Lavender,Buy ,fill ,200,971,
1877,aa1889,Rose,Sell,New  ,100,244,
1878,aa1890,Lavender,Buy ,pfill,200,327,
1875,aa1887,Lavender,Sell,fill ,200,327,
1880,aa1892,Lavender,Sell,pfill,100,731,
1864,aa1876,Lavender,Buy ,fill ,100,731,
1881,aa1893,Lotus,Sell,fill ,100,865,
1870,aa1882,Lotus,Buy ,fill ,100,865,
1883,aa1895,Tulip,Sell,fill ,100,923,
1865,aa1877,Tulip,Buy ,fill ,100,923,
1883,aa1895,Tulip,Sell,fill ,100,525,
1872,aa1884,Tulip,Buy ,pfill,100,525,
1883,aa1895,Tulip,Sell,fill ,100,334,
1801,aa1813,Tulip,Buy ,fill ,100,334,
1883,aa1895,Tulip,Sell,fill ,100,52,
1846,aa1858,Tulip,Buy ,pfill,100,52,
1883,aa1895,Tulip,Sell,fill ,100,52,
1846,,,Buy ,pfill,100,52,
1883,aa1895,Tulip,Sell,fill ,100,52,
1846,,,Buy ,pfill,100,52,
1884,aa1896,Lotus,Buy ,pfill,100,690,
1881,aa1893,Lotus,Sell,fill ,100,690,
1886,aa1898,Tulip,Buy ,pfill,100,23,
1883,aa1895,Tulip,Sell,fill ,100,23,
1887,aa1899,Lavender,Sell,pfill,100,718,
1878,aa1890,Lavender,Buy ,fill ,100,718,
1888,aa1900,Lotus,Sell,fill ,200,742,
1884,aa1896,Lotus,Buy ,fill ,200,742,
1888,aa1900,Lotus,Sell,fill ,200,623,
1882,aa1894,Lotus,Buy ,fill ,200,623,
1889,aa1901,Rose,Sell,New  ,200,342,
1890,aa1902,Tulip,Sell,pfill,100,709,
1886,aa1898,Tulip,Buy ,fill ,100,709,
1891,aa1903,Lavender,Buy ,pfill,100,377,
1887,aa1899,Lavender,Sell,fill ,100,377,
1892,aa1904,Lotus,Buy ,pfill,200,78,
1888,aa1900,Lotus,Sell,fill ,200,78,
1893,aa1905,Rose,Buy ,fill ,100,238,
1873,aa1885,Rose,Sell,pfill,100,238,
1893,aa1905,Rose,Buy ,fill ,100,244,
1877,aa1889,Rose,Sell,fill ,100,244,
1893,aa1905,Rose,Buy ,fill ,100,342,
1889,aa1901,Rose,Sell,pfill,100,342,
1896,aa1908,Orchid,Buy ,pfill,100,219,
1840,aa1852,Orchid,Sell,fill ,100,219,
1897,aa1909,Lotus,Sell,fill ,100,819,
1892,aa1904,Lotus,Buy ,fill ,100,819,
1897,aa1909,Lotus,Sell,fill ,100,173,
1895,aa1907,Lotus,Buy ,fill ,100,173,
1897,aa1909,Lotus,Sell,fill ,100,173,
1895,,,Buy ,fill ,100,173,
1898,aa1910,Lavender,Sell,pfill,100,829,
1891,aa1903,Lavender,Buy ,fill ,100,829,
1902,aa1914,Orchid,Sell,fill ,100,591,
1900,aa1912,Orchid,Buy ,pfill,100,591,
1902,aa1914,Orchid,Sell,fill ,100,406,
1896,aa1908,Orchid,Buy ,pfill,100,406,
1902,aa1914,Orchid,Sell,fill ,100,348,
1862,aa1874,Orchid,Buy ,fill ,100,348,
1902,aa1914,Orchid,Sell,fill ,100,211,
1847,aa1859,Orchid,Buy ,pfill,100,211,
1902,aa1914,Orchid,Sell,fill ,100,28,
1867,aa1879,Orchid,Buy ,fill ,100,28,
1902,aa1914,Orchid,Sell,fill ,100,20,
1848,,,Buy ,pfill,100,20,
1902,aa1914,Orchid,Sell,fill ,100,20,
1848,,,Buy ,pfill,100,20,
1905,aa1917,Lotus,Sell,New  ,300,959,
1908,aa1920,Orchid,Buy ,pfill,100,1,
1902,aa1914,Orchid,Sell,fill ,100,1,
1909,aa1921,Orchid,Buy ,New  ,100,387,
1911,aa1923,Lotus,Buy ,pfill,100,100,
1897,aa1909,Lotus,Sell,fill ,100,100,
1914,aa1926,Rose,Sell,pfill,100,435,
1893,aa1905,Rose,Buy ,fill ,100,435,
1917,aa1929,Rose,Buy ,pfill,100,244,
1877,aa1889,Rose,Sell,fill ,100,244,
1917,aa1929,Rose,Buy ,pfill,100,280,
1868,aa1880,Rose,Sell,fill ,100,280,
1922,aa1934,Rose,Sell,pfill,100,533,
1917,aa1929,Rose,Buy ,fill ,100,533,
1927,aa1939,Orchid,Buy ,fill ,300,566,
1910,aa1922,Orchid,Sell,fill ,300,566,
1928,aa1940,Rose,Sell,Rejected,100,0,Price is not greater than 0
1931,aa1943,Tulip,Buy ,pfill,200,578,
1890,aa1902,Tulip,Sell,fill ,200,578,
1933,aa1945,Lotus,Sell,fill ,100,800,
1930,aa1942,Lotus,Buy ,fill ,100,800,
1933,aa1945,Lotus,Sell,fill ,100,465,
1911,aa1923,Lotus,Buy ,fill ,100,465,
1939,aa1951,Lotus,Sell,pfill,100,465,
1911,aa1923,Lotus,Buy ,fill ,100,465,
1939,aa1951,Lotus,Sell,pfill,100,264,
1925,aa1937,Lotus,Buy ,fill ,100,264,
1939,aa1951,Lotus,Sell,fill ,100,264,
1925,,,Buy ,fill ,100,264,
1940,aa1952,Orchid,Sell,fill ,300,616,
1927,aa1939,Orchid,Buy ,fill ,300,616,
1940,aa1952,Orchid,Sell,pfill,200,335,
1938,aa1950,Orchid,Buy ,fill ,200,335,
1941,aa1953,Lotus,Sell,New  ,300,69,
1946,aa1958,Lotus,Buy ,fill ,100,68,
1939,aa1951,Lotus,Sell,fill ,100,68,
1948,aa1960,Lotus,Buy ,fill ,300,69,
1941,aa1953,Lotus,Sell,fill ,300,69,
1950,aa1962,Tulip,Buy ,pfill,200,967,
1920,aa1932,Tulip,Sell,fill ,200,967,
1952,aa1964,Lotus,Sell,fill ,300,719,
1948,aa1960,Lotus,Buy ,fill ,300,719,
1955,aa1967,Tulip,Sell,pfill,100,985,
1950,aa1962,Tulip,Buy ,fill ,100,985,
1956,aa1968,Tulip,Sell,pfill,100,776,
1931,aa1943,Tulip,Buy ,fill ,100,776,
1958,aa1970,Rose,Sell,fill ,100,267,
1937,aa1949,Rose,Buy ,fill ,100,267,
1960,aa1972,Rose,Buy ,fill ,100,191,
1958,aa1970,Rose,Sell,fill ,100,191,
1960,aa1972,Rose,Buy ,fill ,100,344,
1922,aa1934,Rose,Sell,fill ,100,344,
1962,aa1974,Orchid,Sell,pfill,200,335,
1938,aa1950,Orchid,Buy ,fill ,200,335,
1962,aa1974,Orchid,Sell,fill ,100,211,
1847,aa1859,Orchid,Buy ,fill ,100,211,
1962,aa1974,Orchid,Sell,fill ,100,156,
1929,aa1941,Orchid,Buy ,fill ,100,156,
1963,aa1975,Orchid,Buy ,pfill,100,30,
1962,aa1974,Orchid,Sell,fill ,100,30,
1963,aa1975,Orchid,Buy ,fill ,100,709,
1924,aa1936,Orchid,Sell,pfill,100,709,
1963,aa1975,Orchid,Buy ,fill ,100,754,
1947,aa1959,Orchid,Sell,pfill,100,754,
1963,aa1975,Orchid,Buy ,fill ,100,754,
1947,,,Sell,pfill,100,754,
1965,aa1977,Orchid,Sell,pfill,100,996,
1963,aa1975,Orchid,Buy ,fill ,100,996,
1967,aa1979,Lotus,Buy ,fill ,300,202,
1952,aa1964,Lotus,Sell,fill ,300,202,
1968,aa1980,Orchid,Buy ,fill ,200,270,
1965,aa1977,Orchid,Sell,fill ,200,270,
1970,aa1982,Tulip,Buy ,pfill,100,637,
1956,aa1968,Tulip,Sell,fill ,100,637,
1972,aa1984,Tulip,Sell,fill ,100,877,
1970,aa1982,Tulip,Buy ,pfill,100,877,
1974,aa1986,Orchid,Sell,fill ,200,641,
1968,aa1980,Orchid,Buy ,fill ,200,641,
1976,aa1988,Tulip,Sell,fill ,100,877,
1970,aa1982,Tulip,Buy ,fill ,100,877,
1976,aa1988,Tulip,Sell,fill ,100,525,
1872,aa1884,Tulip,Buy ,fill ,100,525,
1976,aa1988,Tulip,Sell,fill ,100,334,
1801,aa1813,Tulip,Buy ,fill ,100,334,
1976,aa1988,Tulip,Sell,fill ,100,160,
1964,aa1976,Tulip,Buy ,pfill,100,160,
1976,aa1988,Tulip,Sell,fill ,100,119,
1943,aa1955,Tulip,Buy ,fill ,100,119,
1976,aa1988,Tulip,Sell,fill ,100,52,
1846,,,Buy ,pfill,100,52,
1976,aa1988,Tulip,Sell,fill ,100,52,
1846,,,Buy ,pfill,100,52,
1976,aa1988,Tulip,Sell,fill ,100,52,
1846,,,Buy ,pfill,100,52,
1976,aa1988,Tulip,Sell,fill ,100,52,
1846,,,Buy ,pfill,100,52,
1981,aa1993,Rose,Sell,pfill,100,510,
1960,aa1972,Rose,Buy ,fill ,100,510,
1981,aa1993,Rose,Sell,fill ,200,268,
1979,aa1991,Rose,Buy ,fill ,200,268,
1983,aa1995,Rose,Sell,New  ,300,982,
1984,aa1996,Rose,Sell,New  ,100,910,
1985,aa1997,Orchid,Buy ,fill ,100,59,
1978,aa1990,Orchid,Sell,fill ,100,59,
1987,aa1999,Rose,Sell,New  ,200,12,
1988,aa2000,Lavender,Buy ,fill ,100,412,
1969,aa1981,Lavender,Sell,pfill,100,412,
1988,aa2000,Lavender,Buy ,fill ,100,604,
1898,aa1910,Lavender,Sell,pfill,100,604,
1988,aa2000,Lavender,Buy ,fill ,100,636,
1880,aa1892,Lavender,Sell,fill ,100,636,
1989,aa2001,Rose,Sell,New  ,300,234,
1990,aa2002,Orchid,Buy ,pfill,200,299,
1974,aa1986,Orchid,Sell,fill ,200,299,
1993,aa2005,Lavender,Buy ,pfill,100,604,
1898,aa1910,Lavender,Sell,fill ,100,604,
1993,aa2005,Lavender,Buy ,fill ,100,641,
1926,aa1938,Lavender,Sell,pfill,100,641,
1993,aa2005,Lavender,Buy ,fill ,100,784,
1918,aa1930,Lavender,Sell,fill ,100,784,
1994,aa2006,Orchid,Buy ,fill ,100,586,
1977,aa1989,Orchid,Sell,pfill,100,586,
1994,aa2006,Orchid,Buy ,fill ,100,709,
1924,aa1936,Orchid,Sell,pfill,100,709,
1994,aa2006,Orchid,Buy ,fill ,100,754,
1947,aa1959,Orchid,Sell,fill ,100,754,
1996,aa2008,Rose,Sell,New  ,300,800,
1997,aa2009,Tulip,Buy ,fill ,100,17,
1976,aa1988,Tulip,Sell,fill ,100,17,
1998,aa2010,Orchid,Sell,pfill,100,860,
1994,aa2006,Orchid,Buy ,fill ,100,860,
1999,aa2011,Rose,Buy ,fill ,100,12,
1987,aa1999,Rose,Sell,pfill,100,12,
